,XLMiner : k-Means Clustering - Predicted Clusters,,,,,,,,,,,,Date: 03-Jul-2016 17:42:04,,
0,317,2,343712.8586,40157.9805,16928,0,1,1,1,1000,1,0,0,7173,0
0,318,2,295362.9819,16155.66944,65316,0,1,1,1,3917,10,0,0,7254,0
1,319,1,409873.2394,712116.2499,766419,0,1,1,1,11398,3,398,1,7162,1
0,320,2,308169.8987,9618.475836,52060,0,1,1,1,6500,3,0,0,7162,1
0,321,2,274928.2024,30594.70822,84700,0,3,1,1,13544,17,0,0,7162,0
0,322,2,152840.3552,152201.0566,205523,0,3,1,1,32404,20,1000,2,7159,1
0,323,2,337503.7411,49602.75991,20457,0,4,1,1,51399,16,0,0,7193,1
1,324,1,82749.97359,224689.8835,278727,0,1,1,1,21666,19,9166,16,7155,1
0,325,2,309274.3641,6106.631888,50325,0,3,1,1,11930,14,0,0,7155,0
1,326,1,106909.2166,401201.7419,455228,0,1,1,1,258,2,258,2,7141,1
0,327,2,285907.8693,20105.7589,73849,0,2,1,1,11793,21,0,0,7250,0
1,328,1,76476.55697,348562.3283,388455,0,5,1,1,114329,26,6078,8,7164,1
0,329,2,219741.4507,97606.44319,138999,0,5,1,1,63738,29,600,4,7153,1
0,330,2,295113.4966,16336.91425,65573,0,1,1,1,3875,23,0,0,7130,0
0,331,2,186960.0739,128790.8093,172288,0,5,1,1,66879,10,0,0,7130,1
0,332,2,313096.6051,16860.50053,47958,0,1,1,1,0,0,0,0,7130,0
0,333,2,226717.4214,78743.94951,133002,0,3,1,1,15672,21,150,1,7117,0
0,334,2,318635.8489,19665.02417,42363,0,1,1,1,0,0,0,0,7120,1
0,335,2,224521.1182,84259.82417,133370,0,4,1,1,44299,18,0,0,7101,1
1,336,1,80734.51594,228157.9625,278457,6727,4,1,1,57313,27,1000,2,7101,1
0,337,2,252816.1963,55649.77566,105166,1374,4,1,1,37663,22,0,0,7120,0
0,338,2,325972.2823,24880.47575,34956,0,1,1,1,0,0,0,0,7172,0
0,339,2,313872.8954,15943.97877,46963,0,1,1,1,1500,5,0,0,7117,0
0,340,2,302735.8097,10203.14339,55788,0,3,1,1,24831,12,0,0,7314,0
0,341,2,184023.1271,130075.7482,174910,0,4,1,1,63960,20,200,1,7110,1
0,342,2,345318.0767,40628.44784,13812,0,2,1,1,15149,39,0,0,7110,1
0,343,2,322246.5931,22099.96252,38718,0,1,1,1,0,0,0,0,7314,0
0,344,2,246687.2542,58390.3602,112501,0,1,1,2,19140,11,0,0,7101,0
0,345,2,306898.5954,14144.54336,54005,0,1,1,1,1500,5,0,0,7099,0
0,346,2,291132.631,24858.85086,66863,0,4,1,1,36532,9,0,0,7099,1
0,347,2,266194.7575,38918.98167,93045,0,3,1,1,17636,15,0,0,7092,0
0,348,2,161365.3446,149998.1965,197328,0,5,1,1,60447,12,0,0,7092,0
0,349,2,206697.5196,99599.45396,151301,0,4,1,1,37772,14,0,0,7092,0
0,350,2,271978.5426,33999.03664,87938,0,1,1,1,11268,2,0,0,7085,1
0,351,2,345313.1891,41605.86768,15283,0,1,1,1,1250,3,0,0,7132,0
0,352,2,253568.5243,51491.04183,105423,0,3,1,1,20802,14,0,0,7078,0
1,353,1,63449.61331,258656.6876,312512,0,1,1,1,100,1,100,1,7078,0
0,354,2,347061.1272,43532.56474,13680,0,1,1,1,0,0,0,0,7073,1
0,355,2,318020.2486,13475.96961,41279,0,3,1,1,14462,20,1650,6,7064,0
0,356,2,334618.0731,30195.62724,25313,0,2,1,1,7491,13,0,0,7064,0
0,357,2,213256.3018,95218.85003,148691,0,1,1,1,3000,3,1000,2,7064,0
1,358,1,133883.7483,171591.5191,224081,0,4,1,1,40108,15,150,2,7059,0
0,359,2,309998.2798,15930.99055,51088,0,1,1,1,0,0,0,0,7057,0
0,360,2,265800.6227,42844.91133,95305,0,1,1,1,3189,13,0,0,7054,0
0,361,2,337347.4038,32566.95507,22080,0,1,1,1,12200,47,1950,9,7050,1
0,362,2,349046.6968,45375.63901,11660,0,1,1,1,140,1,0,0,7050,0
1,363,1,135811.2462,169478.9176,222227,0,4,1,1,38127,14,500,1,7047,1
0,364,2,344541.3223,41128.53047,16200,0,1,1,1,160,1,0,0,7043,0
0,365,2,321659.5005,17689.9621,38227,0,2,1,1,8612,13,0,0,7036,0
0,366,2,281123.8467,29974.33605,80214,0,1,1,1,500,1,500,1,7029,1
0,367,2,306988.3625,14618.50316,53985,0,1,1,1,1000,1,0,0,7029,1
0,368,2,346332.976,42844.67549,14414,0,1,1,1,0,0,0,0,7024,0
0,369,2,316530.5294,18265.11577,44457,0,1,1,1,225,3,0,0,7026,0
0,370,2,212739.0287,155011.6293,161813,0,5,1,1,126941,20,0,0,7026,1
0,371,2,223103.8915,84208.05782,138020,0,1,1,1,6568,15,0,0,7024,1
0,372,2,251427.5573,53659.48452,107707,0,3,1,1,19407,25,2211,12,7024,0
0,373,2,262867.8203,62942.60616,95656,0,5,1,1,62666,27,0,0,7019,1
0,374,2,212897.1914,96624.10432,149678,0,1,1,1,0,0,0,0,7022,0
0,375,2,344440.7159,39606.37275,15113,0,2,1,1,10574,19,0,0,7017,1
0,376,2,357970.6973,56319.6789,231,0,1,1,1,29900,24,5300,15,7015,1
0,377,2,338394.4197,35412.46471,22380,0,1,1,1,300,2,200,1,7010,0
0,378,2,212933.4422,92158.757,146263,0,3,1,1,20853,21,350,1,7001,1
0,379,2,336235.8383,33565.81279,24598,0,1,1,1,0,0,0,0,7040,0
0,380,2,281838.6109,30864.77672,76150,0,4,1,1,36907,17,0,0,6998,0
1,381,1,187296.6898,388198.5585,377252,0,5,1,1,230629,30,6393,13,6996,1
0,382,2,192345.8766,113391.0693,167670,0,1,3,1,15907,13,0,0,6994,0
0,383,2,271042.1993,42379.50076,86853,0,4,1,1,42293,21,500,1,6980,0
1,384,1,124100.6478,428751.1436,479989,0,4,1,1,66516,26,1600,6,6980,0
0,385,2,334939.8008,91999.21404,28193,0,5,1,4,103456,32,0,0,6980,1
0,386,2,291985.1676,13418.2772,67086,0,3,1,1,18157,16,0,0,6974,0
0,387,2,323580.0466,18943.87305,35969,0,2,1,1,11665,21,0,0,6977,0
0,388,2,304511.8399,14102.28237,53790,0,4,1,1,28717,19,0,0,8296,1
0,389,2,161250.7157,144624.5927,198859,0,3,1,1,17855,14,500,1,8296,0
0,390,2,269440.8531,40386.40004,91939,0,1,1,1,1244,8,0,0,8296,0
0,391,2,271461.5402,34631.06519,88449,0,2,1,1,11402,18,1450,5,8296,0
0,392,2,303974.2348,6995.668418,54842,0,3,1,1,20792,15,0,0,8296,1
0,393,2,348505.5425,43793.26329,11189,0,1,2,1,9044,20,0,0,8296,1
0,394,2,343759.2475,40509.59033,16999,0,1,1,1,140,1,0,0,8296,0
0,395,2,246027.3104,61091.78216,114713,0,1,1,1,7142,18,0,0,8296,0
0,396,2,358923.4008,54793.01762,1612,0,1,1,1,955,9,0,0,8296,0
0,397,2,263571.4161,45634.28519,97763,0,1,1,1,2000,9,0,0,8296,0
0,398,2,345631.646,42289.11002,15129,0,1,1,1,0,0,0,0,8296,0
0,399,2,344943.1422,41363.31292,15669,0,1,1,1,1205,4,0,0,8296,0
0,400,2,334020.3988,31417.99038,26720,0,1,1,1,913,3,0,0,8296,0
0,401,2,157509.8952,151351.9506,205292,0,2,1,1,5471,13,0,0,8296,0
0,402,2,304369.3148,15077.35118,56635,0,1,1,1,1024,8,359,2,8296,0
0,403,2,233382.9935,73417.22213,127297,0,2,1,1,8510,12,0,0,8296,0
0,404,2,351782.8953,48093.276,8927,0,1,1,1,0,0,0,0,8296,0
1,405,1,160487.592,461499.3103,507506,1952,5,1,1,102279,32,4485,13,8296,1
0,406,2,212742.1334,101777.7913,145723,0,5,1,1,59858,16,0,0,8296,1
0,407,2,354232.184,50430.26416,6458,0,1,1,1,0,0,0,0,8296,0
1,408,1,98124.3151,213565.2873,267640,0,1,1,1,6000,3,0,0,8296,1
0,409,2,355102.2482,51263.35185,5581,0,1,1,1,0,0,0,0,8296,0
0,410,2,349830.3862,45982.44117,10732,0,1,1,1,1296,6,0,0,8296,0
1,411,1,263318.7293,566285.4699,620498,0,5,1,1,25395,53,1750,14,8296,1
0,412,2,289012.307,27126.6826,68963,0,4,1,1,37723,15,0,0,8296,0
0,413,2,249316.5886,76000.86072,109640,0,4,1,1,66983,38,5500,17,8296,1
1,414,1,135460.5101,181412.6405,225802,0,5,1,1,74340,16,200,2,8296,1
0,415,2,302720.9226,16415.75526,58452,0,1,1,1,0,0,0,0,8296,0
0,416,2,251119.0395,55147.104,109087,0,2,1,1,10462,16,0,0,8296,1
0,417,2,290414.834,16440.16134,68286,0,3,1,1,22831,13,0,0,8296,1
0,418,2,292785.1672,21098.93241,68464,0,1,1,1,240,3,0,0,8296,1
0,419,2,227717.5434,77784.71624,131960,2000,3,1,1,16081,8,0,0,8296,0
0,420,2,164082.0116,146503.3318,199956,1178,1,1,1,0,0,0,0,8296,0
1,421,1,173504.9558,475771.33,529886,7210,1,1,1,23866,26,7741,15,8296,1
0,422,2,337237.8761,34430.63437,23529,0,1,1,1,500,1,0,0,8296,0
0,423,2,172535.1145,136552.8056,190295,0,4,1,1,3501,15,0,0,8296,0
0,424,2,347350.1797,118858.0918,21083,0,5,1,1,129330,16,1000,2,8296,1
0,425,2,240741.1861,79425.65389,117860,0,5,1,1,62758,15,0,0,8296,1
0,426,2,239569.1038,66045.79554,118844,0,4,1,1,28731,17,400,2,8289,1
0,427,2,299505.2408,9804.589214,60493,0,1,1,1,9000,1,0,0,8289,0
1,428,1,136194.1215,440850.2231,491987,0,5,1,1,68007,23,700,2,8289,1
0,429,2,273465.4462,36062.87198,87692,0,1,1,1,2310,6,500,1,8289,0
0,430,2,279988.7824,31942.72173,78028,0,4,1,1,36269,24,0,0,8289,0
1,431,1,115517.8509,197605.1925,251286,0,1,1,1,0,0,0,0,8289,1
0,432,2,343206.108,40032.08506,17575,0,1,1,1,0,0,0,0,8289,1
0,433,2,310515.5123,15423.45191,50431,0,1,1,1,1000,1,0,0,8289,1
0,434,2,204668.6773,107599.1998,153597,0,5,1,1,56567,18,0,0,8289,0
0,435,2,286100.6219,23304.00648,74579,0,1,1,1,4600,11,600,8,8289,1
0,436,2,358165.0502,54206.2523,2494,0,1,1,1,0,0,0,0,8289,0
0,437,2,261877.5075,52320.13527,96031,0,4,1,1,46588,21,0,0,8289,0
1,438,1,96948.0887,324798.146,353678,0,4,1,1,141230,28,1450,5,8289,1
0,439,2,307884.9592,34620.43788,50052,0,4,1,1,49383,13,0,0,8289,1
0,440,2,347238.6654,43575.0671,13381,0,1,1,1,1000,8,0,0,8289,0
0,441,2,335460.7872,32355.11543,25123,0,1,1,1,2030,6,0,0,8289,0
0,442,2,226199.6128,78922.47587,132555,0,3,1,1,24775,31,350,1,8289,1
0,443,2,345510.9971,41168.07774,14528,0,1,1,1,6000,7,3000,6,8289,0
0,444,2,336027.1615,31882.82985,24038,0,2,1,1,6290,14,0,0,8289,0
0,445,2,165889.3006,139881.2326,192104,0,3,1,1,39010,53,1750,8,8289,1
0,446,2,253093.3751,52690.07012,106773,0,1,1,1,12900,10,1400,8,8289,1
1,447,1,130313.2353,175293.0298,229397,0,3,1,1,22873,13,0,0,8289,1
0,448,2,346012.4669,42620.83361,14732,0,1,1,1,100,1,0,0,8289,0
1,449,1,32839.74814,328941.4314,383129,0,3,1,1,23608,16,500,1,8289,0
0,450,2,349077.8399,45178.43939,11431,0,1,1,1,1759,4,759,3,8289,0
0,451,2,182478.123,123911.3415,175461,0,4,1,1,40997,14,0,0,8289,1
0,452,2,308089.4746,15465.15137,52953,0,1,1,1,500,1,0,0,8289,0
0,453,2,176781.6227,128348.6388,182291,0,3,1,1,24155,22,0,0,8289,0
0,454,2,160528.8877,151354.2539,198317,0,5,1,1,61714,16,0,0,8289,1
0,455,2,311159.8154,11120.76564,49053,0,1,1,1,6498,18,950,5,8289,0
0,456,2,338053.6827,35322.02464,22772,0,1,1,1,0,0,0,0,8289,0
0,457,2,325016.2046,20600.15469,34170,0,3,1,1,15476,20,150,1,8289,1
0,458,2,202538.6269,104439.7369,158483,0,2,1,1,9018,11,0,0,8289,0
0,459,2,315007.6522,17810.58594,43285,0,4,1,1,28613,14,0,0,8252,1
0,460,2,306139.2637,4788.355067,52980,0,3,1,1,17078,14,0,0,8237,0
0,461,2,286366.2217,23188.26606,74342,0,1,1,1,4389,12,0,0,8228,0
0,462,2,219421.5769,85759.28639,139849,0,3,1,1,19946,15,0,0,8228,1
0,463,2,333608.1494,29065.61713,26080,0,2,1,1,9872,13,0,0,8228,1
0,464,2,331087.1427,28260.03732,29469,0,1,1,1,2522,4,0,0,8228,0
0,465,2,173668.2509,135557.4681,189252,0,1,1,1,2991,15,0,0,8228,0
1,466,1,95501.6002,349965.6161,382546,0,5,1,1,136619,34,3000,6,8228,1
1,467,1,755699.4274,1060066.64,1113394,2015,5,1,1,60883,26,2600,9,8228,1
1,468,1,113952.2191,413246.7459,459681,0,5,1,1,95531,17,0,0,8228,1
0,469,2,277311.6688,31762.55678,83590,0,1,1,1,3708,22,0,0,8228,0
0,470,2,278599.6889,31425.23813,82528,0,1,1,1,2100,5,600,4,8228,1
0,471,2,355067.2671,51202.48509,5600,0,1,1,1,125,1,0,0,8228,0
1,472,1,387978.2017,689534.275,743745,2066,1,1,1,4100,20,2500,18,8228,1
0,473,2,314518.5728,49450.10008,43954,0,5,1,1,63463,13,250,1,8228,1
0,474,2,307617.1313,5907.830251,52005,0,3,1,1,11870,15,100,1,8228,0
0,475,2,314873.8685,14185.3174,45494,0,1,1,1,5021,16,600,2,8228,0
0,476,2,186510.7446,120003.1345,171509,0,3,1,1,40090,55,6381,23,8151,1
1,477,1,128495.8935,182025.8764,235947,0,1,1,1,3982,16,0,0,8145,0
0,478,2,205635.7425,99430.14481,153108,0,4,1,1,25802,14,500,1,8137,0
1,479,1,98323.35154,206745.8872,260261,0,4,1,1,33047,21,0,0,8146,1
0,480,2,278636.446,26942.85002,80223,0,3,1,1,21248,26,2050,7,8121,1
0,481,2,321220.5428,17607.51487,38716,0,2,1,1,8253,21,0,0,8114,0
1,482,1,767497.0566,1070791.575,1125076,0,3,1,1,23046,14,0,0,8107,0
0,483,2,349462.0064,45401.1081,10954,500,1,1,1,2500,1,0,0,8095,1
0,484,2,263562.1292,43916.91104,97099,0,1,1,1,6325,21,1700,5,8085,0
0,485,2,298640.3918,16824.85314,62396,2128,1,1,1,1250,3,0,0,8075,1
0,486,2,318318.4407,14590.51574,40645,0,3,1,1,18348,13,0,0,8067,1
0,487,2,281016.218,90453.50564,82655,0,5,1,1,101101,19,700,2,8057,1
0,488,2,276789.893,31990.37325,84035,0,1,1,1,4240,6,1600,4,8114,1
1,489,1,842327.7935,1144971.406,1199220,2919,1,1,1,3800,19,3300,18,8023,1
0,490,2,273313.1743,32327.04493,86345,0,3,1,1,13415,16,350,2,8009,0
0,491,2,357371.6626,52788.0893,2701,0,1,1,1,5000,10,0,0,8002,1
0,492,2,312950.8476,10132.14313,46874,0,1,1,1,9689,38,500,1,7990,0
0,493,2,348657.4927,76596.65937,10879,0,5,1,1,78186,32,3400,12,7981,1
0,494,2,347996.4583,44479.81071,12742,0,1,1,1,0,0,0,0,7966,0
0,495,2,235095.5065,72164.72672,122904,0,4,1,1,37380,21,1300,4,7956,0
0,496,2,349573.9265,45722.1604,10994,0,1,1,1,1250,3,0,0,8007,0
0,497,2,357358.5434,52561.4378,2318,0,2,1,1,8747,14,0,0,7945,1
0,498,2,349654.6135,46044.27072,11070,0,1,1,1,0,0,0,0,7939,1
0,499,2,338894.6488,36044.41518,21921,0,1,1,1,0,0,0,0,7939,0
0,500,2,195810.1348,116160.059,162521,0,5,1,1,57354,25,0,0,8105,1
0,501,2,154027.9131,153387.2487,207545,0,1,1,1,11137,34,4387,12,8105,1
0,502,2,271930.2091,37906.7703,86112,0,4,1,1,35528,22,0,0,8105,0
0,503,2,342450.8015,39207.75493,18328,0,1,1,1,0,0,0,0,6790,0
1,504,1,150067.3107,182824.2583,217557,0,5,1,1,97584,19,550,2,6679,0
0,505,2,349205.1055,45512.26139,11504,0,1,1,1,100,1,0,0,6675,0
0,506,2,217591.5253,109874.2247,143200,0,5,1,1,79837,28,50,1,6667,1
0,507,2,197542.334,107807.7335,160703,0,4,1,1,32560,12,0,0,6666,0
0,508,2,359126.2772,54427.06315,910,0,1,1,1,5172,13,0,0,6662,1
0,509,2,267478.6459,42672.57889,94105,0,1,1,1,100,1,0,0,6676,0
0,510,2,341945.0534,37944.1988,18422,0,1,1,1,3297,13,0,0,6653,0
1,511,1,534367.2191,839320.5896,889456,1024,5,1,1,98959,29,850,4,6652,1
0,512,2,349750.6418,44948.94416,9800,589,1,1,1,10348,34,3000,25,6651,1
0,513,2,209678.832,100654.8503,148318,0,4,1,1,51197,22,350,2,6648,1
0,514,2,334047.9302,30046.89797,26149,0,1,1,1,5190,6,0,0,6646,0
0,515,2,281428.6971,26109.74682,76933,0,4,1,1,28075,17,0,0,6646,0
1,516,1,22714.34118,295873.1683,346178,0,5,1,1,63803,16,0,0,6645,0
0,517,2,336870.5765,32168.45779,22878,0,1,1,1,9039,32,0,0,6641,1
0,518,2,292453.5159,58137.36099,66741,2880,5,1,1,71921,30,2600,7,6638,1
0,519,2,223839.1458,85707.55057,134060,0,4,1,1,46606,13,0,0,6637,0
0,520,2,354815.1458,53596.08781,3305,0,1,1,1,31465,24,1700,10,6633,1
0,521,2,330945.0846,26499.34994,28930,0,1,1,1,8185,17,0,0,6630,0
0,522,2,154729.2608,154630.9085,208519,0,1,1,1,4040,6,450,2,6627,0
0,523,2,298955.4125,33127.69839,58951,0,4,1,1,47994,15,500,1,6625,0
0,524,2,335185.3349,31943.71607,25395,0,1,1,1,2000,1,0,0,6624,0
0,525,2,251464.2399,55638.73075,109248,0,1,1,1,6828,11,0,0,6618,1
0,526,2,316966.5483,15284.98362,43387,0,1,1,1,4942,13,0,0,6613,0
0,527,2,305963.6429,12073.00219,52423,0,4,1,1,26926,13,0,0,6611,1
0,528,2,331179.9277,33507.04302,26858,500,4,1,1,34308,17,900,3,6606,1
0,529,2,352478.9876,57750.28471,5410,0,4,1,1,45890,22,0,0,6603,1
0,530,2,341248.2882,36390.15723,18177,0,3,1,1,12040,12,0,0,6690,1
1,531,1,69669.90876,359425.9694,413509,0,1,1,1,2500,1,0,0,6598,1
0,532,2,271621.6118,118170.0825,98472,1776,5,1,1,124421,45,10250,28,6621,1
0,533,2,272120.5103,58914.62163,86520,3445,5,1,1,64450,20,1000,2,6592,1
0,534,2,344035.8876,40511.70371,16648,0,1,1,1,625,4,0,0,6588,0
1,535,1,237214.6935,327284.7868,267404,0,5,1,1,263685,51,3000,6,6584,1
0,536,2,327404.8232,23267.49103,31478,0,3,1,1,18885,18,0,0,6578,1
0,537,2,342771.0577,38508.28553,17445,0,1,1,1,4500,3,500,1,6576,1
0,538,2,308842.9795,31966.14438,49052,0,4,1,1,46718,17,0,0,6575,1
0,539,2,339117.7856,36130.78775,21689,0,1,1,1,0,0,0,0,6570,0
0,540,2,342197.8828,38413.06715,18302,0,1,1,1,2197,10,0,0,6569,0
0,541,2,334269.6471,30878.27084,26220,0,1,1,1,2775,11,0,0,6647,0
0,542,2,300602.8225,9671.560506,59552,0,1,1,1,7551,22,0,0,6473,1
0,543,2,325928.7457,24617.36277,34962,0,1,1,1,252,3,0,0,6208,0
0,544,2,344583.4247,41127.91025,16153,0,1,1,1,180,1,0,0,6491,0
0,545,2,331130.4255,26971.25564,28931,0,1,1,1,6500,4,500,1,6354,1
0,546,2,157318.6162,148377.3425,202636,0,1,1,1,19000,5,0,0,6119,1
0,547,2,209178.7591,125160.2399,153962,0,5,1,1,90992,21,0,0,6567,1
0,548,2,295211.5902,13525.95189,63311,0,4,1,1,25048,14,0,0,6634,1
0,549,2,351882.03,47720.27691,8561,0,1,1,1,2050,8,1300,2,6675,1
1,550,1,102845.2267,202530.4435,256219,0,3,1,1,29823,33,6568,16,6561,1
0,551,2,236599.5257,68507.87111,122700,0,3,1,1,18604,13,0,0,6556,0
0,552,2,278884.3991,28242.69918,81419,0,2,1,1,7769,12,350,1,6599,1
0,553,2,346282.1035,41855.36469,13873,0,1,1,1,4833,20,0,0,6519,0
0,554,2,360460.513,56295.46271,148,0,1,1,1,190,2,0,0,6507,0
0,555,2,180201.3631,124887.5352,178919,0,3,1,1,23387,17,0,0,6555,1
0,556,2,340710.0593,36826.68738,19702,0,1,1,1,3000,1,0,0,6554,1
0,557,2,341962.1849,38740.12241,18820,0,1,1,1,0,0,0,0,6549,0
1,558,1,150587.2254,160233.7824,213849,0,1,1,1,500,1,0,0,6549,1
0,559,2,332687.0936,30120.92005,28077,0,1,1,1,735,6,500,1,6575,0
0,560,2,356101.8069,52068.17026,4528,0,1,1,1,290,1,0,0,6565,0
0,561,2,319050.2956,14375.56418,40418,0,3,1,1,12678,12,0,0,6541,1
1,562,1,31847.59717,326698.5515,380930,0,2,2,1,22485,25,213,1,6539,1
0,563,2,184721.0629,122790.9428,176849,0,1,1,1,7700,11,950,4,6539,1
0,564,2,286671.8494,30879.35093,71235,0,4,1,1,41004,14,0,0,6535,0
0,565,2,282108.4725,53384.2441,76446,0,5,1,1,63811,17,0,0,6550,1
0,566,2,210011.9311,94985.29146,148915,0,3,1,1,23522,16,650,2,6532,1
0,567,2,294390.9856,11056.07567,65034,0,3,1,1,14331,16,800,3,6541,0
0,568,2,322163.4176,32033.16864,35738,0,4,1,1,41264,16,0,0,6526,1
0,569,2,360126.4669,55774.63589,313,0,1,1,1,1600,1,0,0,6525,0
0,570,2,305429.5357,15565.59719,55703,0,1,1,1,0,0,0,0,6520,0
0,571,2,348860.4384,44800.75233,11613,0,1,1,1,2000,1,0,0,6519,1
0,572,2,292615.9693,18044.15501,65672,0,4,1,1,29089,13,0,0,6529,0
0,573,2,275992.7167,32396.37384,84785,0,1,1,1,4570,14,0,0,6514,0
0,574,2,329953.9165,27038.13221,30592,862,1,1,1,2602,7,0,0,6512,0
0,575,2,261172.0882,79695.92942,99293,0,5,1,1,81040,23,1000,2,6508,1
0,576,2,309261.7881,15700.73795,51830,0,1,1,1,0,0,0,0,6507,0
0,577,2,339523.9003,72344.62248,20126,0,5,1,1,78999,28,800,3,6506,1
0,578,2,357199.2066,52962.61385,3294,0,1,1,1,1330,2,0,0,6498,0
0,579,2,349228.7104,45020.9353,11143,0,1,1,1,2800,6,800,5,6529,1
0,580,2,352413.6243,48529.36909,8250,0,1,1,1,250,2,0,0,6486,0
0,581,2,240370.0564,73785.24892,117670,0,5,1,1,53043,19,550,1,6505,0
0,582,2,310395.4381,7931.315947,49454,0,2,1,1,9548,22,250,1,6501,0
0,583,2,302595.6763,15088.42522,58421,0,1,1,1,1000,1,0,0,6532,0
0,584,2,327468.5125,26000.42469,33443,0,1,1,1,0,0,0,0,6476,0
0,585,2,346854.6993,43301.74712,13886,0,1,1,1,0,0,0,0,6465,0
0,586,2,345371.7314,41847.89649,15349,0,1,1,1,250,2,0,0,6457,0
0,587,2,282684.9672,28894.65718,78712,0,1,1,1,0,0,0,0,6433,0
0,588,2,268197.9381,42736.16444,89742,0,4,1,1,39073,13,0,0,6498,0
0,589,2,329070.6111,25772.00057,31311,0,1,1,1,3961,10,0,0,6494,0
0,590,2,228301.046,80468.73807,133445,8264,1,1,1,3375,13,0,0,6492,1
0,591,2,225023.9382,82400.52279,136161,0,1,1,1,6032,15,0,0,6463,0
0,592,2,350710.9634,46952.0243,9998,0,1,1,1,0,0,0,0,6448,0
0,593,2,320985.3486,17025.5505,37904,0,3,1,1,19052,17,0,0,6487,1
0,594,2,317068.4615,18378.67404,41243,0,4,1,1,27971,7,300,1,6483,0
0,595,2,303967.9001,23877.74557,54011,1604,3,1,1,38380,20,5780,4,6487,1
0,596,2,355308.5105,51332.05392,5351,0,1,1,1,100,1,0,0,6450,0
0,597,2,337486.6801,34643.06142,23334,0,1,1,1,0,0,0,0,6441,0
0,598,2,349464.0821,45766.24911,11255,0,1,1,1,0,0,0,0,6428,0
0,599,2,309773.085,26985.19684,48127,0,4,1,1,41447,28,0,0,6421,1
1,600,1,31201.00576,278369.8809,329497,0,5,1,1,57264,12,0,0,6484,1
0,601,2,199008.8265,107948.9882,158895,0,4,1,1,41954,15,0,0,6525,0
0,602,2,323768.1874,23579.20769,34540,0,4,1,1,27882,13,0,0,6494,0
0,603,2,243933.6369,95369.80839,117623,0,5,1,1,86582,26,1000,6,6477,1
0,604,2,232027.5197,73323.22005,126409,0,4,1,1,28460,13,0,0,6478,0
0,605,2,246670.0911,58581.52844,112843,0,3,1,1,16137,14,0,0,6472,1
0,606,2,244493.5352,64526.51439,117240,0,1,1,1,1200,3,700,2,6471,1
0,607,2,351422.5673,47565.69686,7216,0,3,1,1,21419,18,0,0,6470,1
0,608,2,333798.6976,29827.76005,26412,0,1,1,1,5086,2,0,0,6552,0
1,609,1,70273.62385,373742.5695,427528,0,4,1,1,35098,16,1600,3,6465,0
0,610,2,358743.3699,54590.54952,1846,0,1,1,1,450,1,0,0,6471,0
0,611,2,312762.3367,11998.2611,45830,0,2,1,1,23404,10,0,0,6459,0
0,612,2,179896.2369,125163.1559,179042,0,1,1,1,25078,50,3350,15,6456,1
0,613,2,318170.1697,13796.76632,41487,500,1,1,1,10885,7,0,0,6451,1
0,614,2,320873.9073,18879.34925,39601,0,1,1,1,3733,9,0,0,6450,1
0,615,2,313180.9943,8584.778457,46142,0,3,1,1,14445,13,0,0,6452,1
0,616,2,247714.3768,60117.50983,110277,0,4,1,1,37110,18,1500,3,6445,1
0,617,2,237155.619,68720.94909,122928,0,3,1,1,12211,14,0,0,6443,0
0,618,2,213125.734,92319.8516,146599,0,3,1,1,16463,16,1000,2,6444,1
1,619,1,21080.22066,286823.139,338656,0,4,1,1,52908,16,0,0,6444,0
0,620,2,303792.279,33668.07057,54125,0,4,1,1,48874,17,450,3,6463,1
0,621,2,328425.5188,27756.11822,29861,0,4,1,1,28190,15,0,0,6407,1
0,622,2,234856.8133,72433.57431,126148,0,2,1,1,6273,8,0,0,6435,0
0,623,2,297042.2446,13917.02895,62080,2975,2,1,1,19113,32,10650,28,6434,1
0,624,2,182983.3281,126729.6525,175131,0,5,1,1,53495,15,0,0,6431,1
1,625,1,40163.01287,319039.4105,365918,0,5,1,1,83752,23,1373,7,6429,1
0,626,2,253085.4042,52187.9452,105547,0,3,1,1,24973,26,500,1,6415,0
0,627,2,291842.5214,13561.72235,67615,0,3,1,1,14168,13,0,0,6413,0
0,628,2,324775.8733,24162.30663,33554,0,4,1,1,27410,16,350,1,6428,1
0,629,2,198986.1585,109392.4,163083,0,1,1,1,3825,9,450,4,6428,0
1,630,1,390533.0583,693751.3256,747983,0,4,1,1,26117,15,50,1,6427,1
1,631,1,122917.2852,386226.3688,415070,588,5,1,1,153183,41,3802,20,6423,1
0,632,2,342096.2449,37830.14108,18111,0,1,1,1,4625,26,0,0,6463,0
0,633,2,319461.985,20087.67936,41526,0,1,1,1,0,0,0,0,6406,0
0,634,2,322218.34,19150.71519,38021,0,1,1,1,5538,9,0,0,6407,0
0,635,2,343270.6335,39944.0771,17500,0,1,1,1,0,0,0,0,6400,0
0,636,2,354735.2831,50746.72084,5906,0,1,1,1,280,1,0,0,6395,0
0,637,2,290124.2287,17839.36029,70133,0,2,1,1,7396,16,0,0,6392,0
0,638,2,327450.6828,22637.86044,32010,0,1,1,1,12315,6,650,2,6421,1
0,639,2,276109.1034,29428.88458,82605,0,3,1,1,23049,15,0,0,6417,0
0,640,2,281273.1114,53758.39931,77285,0,5,1,1,63841,32,0,0,6417,1
